max,min,mean,sd,rms,skewness,kurtosis,crest,form,fault
0.99745286,-0.9999998,-4.656613e-10,0.13493669,0.13493669,-0.61392874,19.75245,7.4108267,2.086911,OR
0.9644975,-0.99999964,-6.4028427e-10,0.1446725,0.1446725,0.06689449,11.307472,6.9121137,1.664233,OR
0.9729573,-0.99999976,3.2014214e-10,0.15196417,0.15196417,-0.1478892,15.859512,6.5804534,2.1081185,OR
0.9999998,-0.9173516,-1.4551915e-11,0.17012069,0.17012069,0.04481274,10.012688,5.8781443,1.8569483,OR
0.82147366,-0.9999998,-1.0186341e-10,0.12792894,0.12792894,-0.96120185,16.243322,7.816777,1.9449414,OR
0.96706283,-0.99999964,3.783498e-10,0.13536842,0.13536842,-0.026335599,14.12072,7.3871903,1.7019867,OR
0.9198022,-0.9999998,-3.783498e-10,0.1361122,0.1361122,-0.5023718,14.971165,7.346825,2.0520558,OR
0.99999976,-0.9678242,1.1641532e-10,0.1533498,0.1533498,-0.09703193,10.927843,6.5209947,1.8253227,OR
0.71095586,-0.99999976,0.0,0.13253841,0.13253841,-0.91717035,12.621475,7.5449243,1.7938234,OR
0.9975755,-0.99999964,-1.1641532e-10,0.13140738,0.13140738,-0.145899,16.721603,7.6098623,1.7545024,OR
0.81376094,-0.9999998,-2.910383e-10,0.14082603,0.14082603,-0.55185807,12.030405,7.1009083,1.9318668,OR
0.9999998,-0.9477051,-2.3283064e-10,0.12597027,0.12597027,-0.18323196,19.048124,7.9383163,1.9577512,OR
0.73024774,-0.99999976,6.1118044e-10,0.13409458,0.13409458,-0.8436409,12.852252,7.4573655,1.8173459,OR
0.99999964,-0.9763375,-5.820766e-10,0.13566363,0.13566363,-0.33679733,18.413683,7.3711157,1.917359,OR
0.9313386,-0.9999998,-6.693881e-10,0.14367923,0.14367923,-0.5319439,12.295977,6.9598985,1.9622731,OR
0.8117668,-0.99999976,-4.656613e-10,0.14237915,0.14237915,-0.8336476,13.430164,7.0234494,1.8050208,OR
0.8285576,-0.99999976,3.4924597e-10,0.15046906,0.15046906,-0.6602025,10.838978,6.6458387,1.7959632,OR
0.9083158,-0.9999996,6.693881e-10,0.15646194,0.15646194,-0.44443074,11.512575,6.3912873,1.6810268,OR
0.9026421,-0.9999998,1.1059456e-09,0.1702455,0.1702455,-0.308445,9.419841,5.873835,1.8783058,OR
0.89142334,-0.99999976,3.6379788e-10,0.1456145,0.1456145,-0.42260933,15.800388,6.867399,2.017968,OR
0.91801786,-0.9999997,-3.783498e-10,0.16138989,0.16138989,-0.6298729,10.843473,6.196135,1.7849034,OR
0.9754073,-0.99999964,-4.3655746e-10,0.14148454,0.14148454,-0.48124164,15.8658085,7.0678573,1.8913305,OR
0.9340778,-0.9999998,-7.712515e-10,0.14176102,0.14176102,-0.65290815,13.9453125,7.0540743,1.7962859,OR
0.8271345,-0.99999976,2.6193447e-10,0.13074023,0.13074023,-0.68408215,17.380987,7.648695,1.9932957,OR
0.9277679,-0.9999997,0.0,0.16946445,0.16946445,-0.17624529,9.207712,5.900906,1.7787224,OR
0.7740052,-0.9999997,-4.0745363e-10,0.14739797,0.14739797,-0.8008949,13.389526,6.784306,1.9523789,OR
0.8660158,-0.9999998,1.7462298e-10,0.13627195,0.13627195,-0.20839931,12.389858,7.338212,1.7505101,OR
0.9316888,-0.9999998,2.0372681e-10,0.14315161,0.14315161,-0.3602338,17.825024,6.985551,2.1578658,OR
0.9687987,-0.9999997,-8.1490725e-10,0.16199878,0.16199878,-0.23430434,8.75864,6.1728463,1.7073677,OR
0.9999998,-0.93375146,5.529728e-10,0.15250407,0.15250407,-0.09091702,13.7270355,6.557158,2.0952532,OR
0.9999998,-0.8167118,-1.4551915e-10,0.117805265,0.117805265,0.46843538,20.763391,8.488511,1.9258871,OR
0.8877343,-0.99999976,-8.731149e-11,0.14371592,0.14371592,-0.6510345,16.690975,6.9581213,2.1213431,OR
0.9550122,-0.99999964,-5.820766e-10,0.1692471,0.1692471,-0.25040534,8.810785,5.9084835,1.7513453,OR
0.9999998,-0.96621543,-2.910383e-11,0.15657979,0.15657979,-0.40108302,11.628333,6.3864784,1.9678341,OR
0.99999964,-0.96163243,-8.731149e-10,0.16576084,0.16576084,-0.36793932,6.4366264,6.032749,1.658806,OR
0.9885508,-0.9999998,-1.4915713e-10,0.14630896,0.14630896,-0.091470055,17.266403,6.8348036,2.1210933,OR
0.9147962,-0.9999996,-6.9849193e-10,0.15665084,0.15665084,-0.41480854,10.634812,6.38358,1.7452167,OR
0.95874685,-0.99999976,8.731149e-10,0.17969625,0.17969625,-0.27026892,8.571333,5.564914,1.9266895,OR
0.9999997,-0.7787956,1.0477379e-09,0.14828822,0.14828822,0.07129359,6.843869,6.7435765,1.64084,OR
0.81761706,-0.9999998,-3.4924597e-10,0.12663151,0.12663151,-0.6755778,16.91277,7.896865,1.9651303,OR
0.9999996,-0.92845684,2.910383e-11,0.1809365,0.1809365,-0.05326512,6.3039875,5.526768,1.6229904,OR
0.9568288,-0.99999976,4.0745363e-10,0.17884669,0.17884669,-0.35909593,8.20365,5.5913486,1.8220676,OR
0.9999997,-0.8256304,-3.783498e-10,0.14113468,0.14113468,-0.0564432,9.741722,7.0853786,1.7595149,OR
0.8499906,-0.9999998,-1.1641532e-10,0.12873763,0.12873763,-0.45170364,15.875505,7.767675,1.972796,OR
0.99999946,-0.965568,-2.3283064e-10,0.20956665,0.20956665,-0.20722578,5.126725,4.771726,1.576975,OR
0.94703937,-0.99999976,-2.3283064e-10,0.19581522,0.19581522,-0.22346468,6.9666176,5.106828,1.8331872,OR
0.9999997,-0.89820766,-3.783498e-10,0.14221907,0.14221907,-0.17182797,10.27182,7.0313544,1.757393,OR
0.8626511,-0.99999976,6.9849193e-10,0.14061013,0.14061013,-0.42296553,14.432631,7.111811,1.9620645,OR
0.9999997,-0.8635018,-1.4551915e-10,0.124083295,0.124083295,-0.050505806,13.7797165,8.059035,1.7727923,OR
0.7769485,-0.9999998,6.693881e-10,0.15335253,0.15335253,-0.5389506,9.213872,6.5208793,1.8481405,OR
0.9152629,-0.9999997,8.440111e-10,0.14705326,0.14705326,-0.38793024,12.294588,6.800209,1.8373636,OR
0.99999976,-0.93912894,5.2386895e-10,0.15405056,0.15405056,0.05427664,14.199842,6.4913316,1.9454752,OR
0.9999998,-0.9038071,1.4551915e-10,0.11361506,0.11361506,0.36171162,30.418056,8.801571,2.3231661,OR
0.97325045,-0.9999998,-6.693881e-10,0.13639684,0.13639684,-0.2080213,14.028057,7.3314934,1.8788661,OR
0.9328708,-0.99999976,-3.4924597e-10,0.13167568,0.13167568,-0.50141567,16.196281,7.5943575,1.9395816,OR
0.8862545,-0.99999976,-1.1641532e-10,0.14075987,0.14075987,-0.2699382,13.430376,7.1042457,1.8402869,OR
0.87383324,-0.9999998,2.3283064e-10,0.13348486,0.13348486,-0.79283816,17.209545,7.4914293,2.19489,OR
0.99999964,-0.8622441,-3.4924597e-10,0.19048053,0.19048053,-0.07811787,5.1337204,5.249851,1.6260856,OR
0.71463895,-0.99999976,-5.2386895e-10,0.12345157,0.12345157,-1.0270544,16.961128,8.100275,1.8878042,OR
0.9999998,-0.9198108,-4.802132e-10,0.13286322,0.13286322,-0.038661897,17.2282,7.5264792,2.0387962,OR
0.8384659,-0.9999998,1.7462298e-10,0.13912979,0.13912979,-0.71851885,14.104702,7.1874804,2.0410488,OR
0.99999964,-0.9275194,-1.7462298e-09,0.17898227,0.17898227,-0.0445302,5.4038467,5.5871124,1.583487,OR
0.96142155,-0.9999998,5.0931703e-10,0.122009516,0.122009516,-0.7290051,22.67873,8.196013,2.1033678,OR
0.9999998,-0.9142157,2.3283064e-10,0.13098335,0.13098335,0.03606969,17.206478,7.6344986,2.0125766,OR
0.8682703,-0.9999998,-7.566996e-10,0.15515372,0.15515372,-0.29495442,10.849842,6.445178,1.9845542,OR
0.9999996,-0.906177,-9.895302e-10,0.19058818,0.19058818,-0.05948017,4.810335,5.2468853,1.5385364,OR
0.87091833,-0.9999998,-3.783498e-10,0.1225672,0.1225672,-1.090735,21.131084,8.158722,2.0332878,OR
0.9999998,-0.91889,-2.0372681e-10,0.1385494,0.1385494,0.09937796,14.619476,7.217589,1.929525,OR
0.89752984,-0.99999976,-4.947651e-10,0.18599677,0.18599677,-0.31861556,8.724266,5.376407,1.9315474,OR
0.9541223,-0.99999964,5.820766e-10,0.15733351,0.15733351,-0.14121015,7.127431,6.3558826,1.5424831,OR
0.8242873,-0.9999998,-4.3655746e-10,0.12134131,0.12134131,-1.0796245,21.670504,8.241147,2.116825,OR
0.99999976,-0.9037081,4.2200554e-10,0.15688525,0.15688525,0.010582921,10.06641,6.3740435,1.8553191,OR
0.7544386,-0.9999998,1.7462298e-10,0.1473772,0.1473772,-0.51154995,10.383956,6.785263,1.9284631,OR
0.99999964,-0.97335064,7.566996e-10,0.14708443,0.14708443,-0.16143203,10.687089,6.7987676,1.6279628,OR
0.8890159,-0.9999998,8.731149e-11,0.11955953,0.11955953,-1.0334888,24.018461,8.363963,2.2706175,OR
0.99999976,-0.9029197,-4.656613e-10,0.16396561,0.16396561,0.07932546,8.51208,6.098801,1.8252811,OR
0.83263767,-0.99999976,5.2386895e-10,0.15301043,0.15301043,-0.5805649,11.336047,6.535458,1.9077703,OR
0.9999997,-0.93017274,4.656613e-10,0.12942192,0.12942192,-0.07686509,16.087503,7.7266045,1.7325401,OR
0.9999999,-0.9260248,-2.0372681e-10,0.118026994,0.118026994,-0.17329626,26.384684,8.472566,2.3821824,OR
0.9429442,-0.9999998,-5.0931703e-10,0.15568064,0.15568064,-0.28450358,9.389347,6.4233637,1.838382,OR
0.8855199,-0.99999976,5.529728e-10,0.15868254,0.15868254,-0.4181717,10.622024,6.3018494,1.840792,OR
0.99999976,-0.9326731,7.858034e-10,0.13175055,0.13175055,-0.114254184,15.558069,7.5900416,1.7635355,OR
0.85649943,-0.9999998,-8.731149e-11,0.1287586,0.1287586,-0.95778865,19.004656,7.7664104,2.0999646,OR
0.9999998,-0.98077464,-5.820766e-11,0.13767791,0.13767791,-0.25983995,13.73464,7.2632756,1.9358646,OR
0.9999998,-0.8980025,3.2014214e-10,0.1321487,0.1321487,0.19062978,17.47544,7.5671744,1.9776872,OR
0.9999997,-0.938127,-5.2386895e-10,0.13759512,0.13759512,-0.20823002,13.551998,7.267645,1.7265794,OR
0.8984779,-0.9999998,8.731149e-11,0.12507127,0.12507127,-0.8743299,20.910772,7.995376,2.173793,OR
0.9187007,-0.9999998,1.7462298e-10,0.13730262,0.13730262,-0.58402646,13.159927,7.283128,1.9173162,OR
0.99999976,-0.9318662,8.731149e-11,0.15156423,0.15156423,-0.042917952,12.35826,6.597818,1.8629453,OR
0.98384726,-0.9999997,2.910383e-10,0.15013963,0.15013963,-0.5613305,13.564226,6.6604204,1.8169478,OR
0.83492434,-0.9999998,-2.764864e-10,0.1247194,0.1247194,-0.9597112,18.80424,8.017933,2.0920837,OR
0.83840007,-0.99999976,3.2014214e-10,0.1529322,0.1529322,-0.5723367,11.7923,6.538801,1.965215,OR
0.99999976,-0.9539064,-2.3283064e-10,0.14896712,0.14896712,-0.13440119,12.989863,6.7128444,1.8216132,OR
0.99999976,-0.9591887,-3.4924597e-10,0.12148708,0.12148708,-0.30865481,22.53952,8.231258,2.034118,OR
0.8918297,-0.9999998,1.4551915e-10,0.13846527,0.13846527,-0.108455986,13.157728,7.2219744,1.9185408,OR
0.92367506,-0.9999998,-2.6193447e-10,0.12452572,0.12452572,-0.8560009,20.329206,8.030404,2.107738,OR
0.99999976,-0.9830313,2.3283064e-10,0.15194978,0.15194978,-0.032600403,11.028471,6.581077,1.7258072,OR
0.96499324,-0.99999976,-6.9849193e-10,0.13441901,0.13441901,-0.48434478,17.497307,7.439367,1.9692042,OR
0.74050367,-0.9999998,8.440111e-10,0.1361776,0.1361776,-0.6688188,11.497433,7.3432965,1.8833903,OR
0.9999999,-0.93512154,-2.3283064e-10,0.1219456,0.1219456,-0.10757435,23.766966,8.20031,2.2548575,OR
0.99999964,-0.9263151,1.542503e-09,0.17465128,0.17465128,-0.062107578,6.0732994,5.7256603,1.6012411,OR
0.9999998,-0.9345659,3.2014214e-10,0.121007845,0.121007845,-0.14591111,24.211956,8.263858,2.185704,OR
0.9311931,-0.99999976,-1.9645086e-10,0.17342643,0.17342643,-0.43477258,8.403204,5.766099,1.8170972,OR
0.77009714,-0.9999998,2.0372681e-10,0.12417083,0.12417083,-0.8525352,17.466082,8.053355,1.9825759,OR
0.94508845,-0.9999996,-4.0745363e-10,0.18774332,0.18774332,-0.05408582,5.7774677,5.3263907,1.5596304,OR
0.99999976,-0.98180777,-3.4924597e-10,0.13399611,0.13399611,-0.27071688,19.815271,7.462846,2.2210414,OR
0.98369277,-0.9999997,-1.1641532e-10,0.19547082,0.19547082,-0.34080175,6.5248775,5.115825,1.7308192,OR
0.7571086,-0.9999998,-2.0372681e-10,0.120790444,0.120790444,-0.92360777,18.679026,8.27873,2.0666127,OR
0.9999995,-0.7947849,2.3283064e-09,0.18885086,0.18885086,0.19089897,4.0324035,5.295153,1.4757386,OR
0.942465,-0.99999976,0.0,0.14020887,0.14020887,-0.34818926,18.491173,7.132164,2.2236376,OR
0.97018296,-0.9999997,-1.3969839e-09,0.19807647,0.19807647,-0.39506108,6.065526,5.048528,1.7060364,OR
0.9205043,-0.9999998,2.0372681e-10,0.13097216,0.13097216,-0.82234305,18.8272,7.635151,2.0901685,OR
0.9999996,-0.9884229,-1.1641532e-10,0.16102952,0.16102952,-0.15943275,8.975237,6.2100005,1.5893147,OR
0.89253694,-0.99999976,-3.6379788e-10,0.13833824,0.13833824,-0.7273694,17.537863,7.2286053,2.118589,OR
0.99999976,-0.9344342,4.5110937e-10,0.1625288,0.1625288,-0.04404581,8.377078,6.1527166,1.7295414,OR
0.8775697,-0.99999976,-3.3469405e-10,0.1406608,0.1406608,-0.49257433,14.523167,7.1092496,2.0027003,OR
0.9655527,-0.9999997,5.529728e-10,0.13868654,0.13868654,-0.0075063463,13.907808,7.210451,1.7053254,OR
0.9999998,-0.95772606,-4.3655746e-11,0.12966666,0.12966666,-0.023748139,21.0088,7.7120223,2.3388615,OR
0.9095079,-0.9999997,-1.7462298e-10,0.1813143,0.1813143,-0.4836646,7.523161,5.5152526,1.7455716,OR
0.9334531,-0.99999976,5.820766e-10,0.16932598,0.16932598,-0.2315975,11.971873,5.905732,1.9152737,OR
0.9996053,-0.9999996,0.0,0.15511975,0.15511975,-0.25421378,10.890639,6.4465885,1.6514003,OR
0.99420214,-0.9999998,-4.947651e-10,0.1334984,0.1334984,-0.36063644,18.472935,7.4906693,2.1861486,OR
0.99999976,-0.97065806,-2.0372681e-10,0.16419643,0.16419643,-0.0042761927,10.194601,6.090228,1.8770832,OR
0.99999976,-0.9033463,3.4924597e-10,0.16372621,0.16372621,0.029950228,10.477024,6.107719,1.8113267,OR
0.9427953,-0.99999964,9.895302e-10,0.16831994,0.16831994,-0.19266509,7.250231,5.9410295,1.6186414,OR
0.9922799,-0.9999998,-2.910383e-11,0.12806763,0.12806763,-0.46027398,20.82088,7.8083124,2.1425097,OR
0.9111272,-0.99999976,3.6379788e-10,0.14791137,0.14791137,-0.48963115,10.044963,6.7607584,1.761687,OR
0.9999998,-0.9138604,1.1641532e-10,0.14102946,0.14102946,0.029155565,13.723799,7.0906653,1.8401535,OR
0.9999997,-0.82446533,2.3283064e-10,0.13003637,0.13003637,0.12326347,12.559994,7.690095,1.7942976,OR
0.8045885,-0.9999998,-8.731149e-10,0.12868178,0.12868178,-0.7563614,16.00856,7.771046,1.9835098,OR
0.8395337,-0.99999976,4.2200554e-10,0.16167809,0.16167809,-0.48219836,9.855793,6.18509,1.7619507,OR
0.99999976,-0.89957833,0.0,0.14134312,0.14134312,0.008271819,12.570068,7.07493,1.7968755,OR
0.9999997,-0.92066544,2.3283064e-10,0.13424571,0.13424571,-0.30112123,14.161556,7.44897,1.8684828,OR
0.9999998,-0.8984975,1.7462298e-10,0.14320163,0.14320163,0.14645231,16.870163,6.9831104,2.1229115,OR
0.85490775,-0.99999976,9.822543e-10,0.14554778,0.14554778,-0.6968821,13.064808,6.8705473,1.849318,OR
0.99999976,-0.91265947,-3.4924597e-10,0.15411995,0.15411995,-0.09597973,10.562609,6.488409,1.7435935,OR
0.96661264,-0.9999997,1.4551915e-10,0.137295,0.137295,-0.52277577,15.634764,7.2835317,1.889992,OR
0.8814794,-0.9999998,5.3842086e-10,0.15047564,0.15047564,-0.25760487,11.833724,6.645549,1.8635482,OR
0.93691564,-0.99999976,-4.656613e-10,0.1466352,0.1466352,-0.4339265,16.124754,6.819597,2.0662696,OR
0.9999997,-0.9843714,2.910383e-10,0.16935678,0.16935678,-0.0050361045,8.8324175,5.904658,1.7141336,OR
0.91210383,-0.9999997,-2.3283064e-10,0.14383441,0.14383441,-0.6519858,15.416355,6.952389,1.950429,OR
0.78185827,-0.9999998,5.820766e-11,0.1333925,0.1333925,-0.49752462,11.750029,7.496616,1.8066367,OR
0.881645,-0.9999998,-3.0559022e-10,0.13606596,0.13606596,-0.78172237,18.015268,7.3493214,2.0575585,OR
0.9884215,-0.99999964,-5.2386895e-10,0.1901756,0.1901756,-0.060420748,7.351965,5.258269,1.6959893,OR
0.98281497,-0.99999976,-1.7462298e-10,0.15448758,0.15448758,-0.062464412,15.344862,6.472969,2.0422995,OR
0.9999998,-0.96984357,-1.1641532e-10,0.16260183,0.16260183,-0.0018496052,11.092658,6.1499534,1.8772813,OR
0.9882092,-0.9999998,1.6007107e-10,0.14917827,0.14917827,-0.048268963,18.493156,6.7033434,2.2978284,OR
0.99999964,-0.91997486,-6.4028427e-10,0.18933834,0.18933834,-0.041659836,6.0509424,5.281521,1.623128,OR
0.8814966,-0.9999997,-7.2759576e-10,0.16014716,0.16014716,-0.38221455,12.383665,6.244216,1.9595982,OR
0.9349186,-0.99999976,-1.4551915e-11,0.17396301,0.17396301,-0.26315895,8.809516,5.748314,1.8178144,OR
0.9999998,-0.938368,0.0,0.14427273,0.14427273,0.10417012,18.21357,6.9312677,2.2366958,OR
0.9379235,-0.99999964,-3.3469405e-10,0.15802953,0.15802953,-0.021155722,8.397853,6.327889,1.659776,OR
0.8984562,-0.99999976,-3.4924597e-10,0.12625037,0.12625037,-0.88239694,17.675764,7.9207044,2.0221481,OR
0.99999976,-0.97206926,-2.0372681e-10,0.17105444,0.17105444,-0.08595437,9.011547,5.8460565,1.8633572,OR
0.9999999,-0.88991696,5.820766e-11,0.13381858,0.13381858,0.32843775,19.189466,7.4727473,2.3136363,OR
0.9870009,-0.99999964,2.3283064e-10,0.15261026,0.15261026,-0.042427413,9.996049,6.552594,1.633964,OR
0.86319464,-0.99999976,3.274181e-10,0.13910602,0.13910602,-0.79827946,14.694038,7.1887083,1.9902138,OR
0.99999976,-0.92006266,-5.820766e-11,0.15864329,0.15864329,-0.08063813,9.505463,6.3034086,1.8178273,OR
0.9999998,-0.91743577,8.731149e-11,0.14885233,0.14885233,0.049267296,16.091824,6.718021,2.144959,OR
0.9775108,-0.9999996,-3.4924597e-10,0.15618281,0.15618281,-0.15079741,9.377178,6.4027095,1.6073933,OR
0.9164666,-0.9999998,-3.6379788e-10,0.13509011,0.13509011,-0.8093626,16.377659,7.40241,2.0417814,OR
0.99999976,-0.9395306,-1.1204975e-09,0.18345274,0.18345274,-0.20083763,7.163536,5.450964,1.7355007,OR
0.9999998,-0.9114542,-4.0745363e-10,0.15434536,0.15434536,0.07995615,14.098831,6.4789333,2.0176845,OR
0.9999997,-0.98770595,0.0,0.13075778,0.13075778,-0.12965286,18.273954,7.647668,1.8312031,OR
0.86509794,-0.9999998,1.7462298e-10,0.14024076,0.14024076,-0.5406499,14.775774,7.1305428,2.0579443,OR
0.940196,-0.99999976,1.6007107e-10,0.1590988,0.1590988,-0.288921,8.679196,6.2853613,1.7903494,OR
0.86605173,-0.99999976,-4.5110937e-10,0.14778738,0.14778738,-0.30096814,12.193193,6.7664304,1.8982462,OR
0.98520666,-0.99999946,7.2759576e-10,0.17126767,0.17126767,-0.2808117,9.238183,5.838776,1.647113,OR
0.8513545,-0.9999998,2.6193447e-10,0.13838506,0.13838506,-0.6911982,15.308517,7.2261605,2.0681615,OR
0.93626785,-0.99999976,6.2573235e-10,0.1761804,0.1761804,-0.23198925,7.5789814,5.6759667,1.7598468,OR
0.9637994,-0.99999976,7.2759576e-10,0.16630454,0.16630454,-0.26491502,10.57732,6.013027,1.8298296,OR
0.9287825,-0.9999996,6.4028427e-10,0.17097622,0.17097622,-0.16940697,8.155907,5.84873,1.7025014,OR
0.9999998,-0.9818485,4.5110937e-10,0.13283995,0.13283995,-0.3310201,18.389387,7.527798,2.0561566,OR
0.9789335,-0.9999998,-3.3469405e-10,0.14180088,0.14180088,-0.504485,12.9699335,7.0520916,1.8566145,OR
0.9999998,-0.9163928,1.891749e-10,0.13266763,0.13266763,0.0670432,17.18448,7.5375757,1.9548125,OR
0.9296888,-0.99999964,2.6193447e-10,0.15323174,0.15323174,-0.46542498,13.276638,6.526018,1.7644107,OR
0.9999998,-0.9272771,-3.929017e-10,0.15013146,0.15013146,0.092538625,14.744625,6.6607833,2.0609257,OR
0.9999998,-0.9243008,-3.4924597e-10,0.11769875,0.11769875,-0.15800999,24.546833,8.496193,2.1550307,OR
0.9999998,-0.90243703,-7.2759576e-10,0.14253293,0.14253293,0.050730795,13.455132,7.015872,1.8671095,OR
0.90085196,-0.99999964,-2.910383e-11,0.15489034,0.15489034,-0.49152654,13.667803,6.4561367,1.8460208,OR
0.9999998,-0.87845427,-1.4551915e-11,0.15008898,0.15008898,0.11256657,13.426111,6.6626687,1.9929464,OR
0.97845757,-0.9999998,-2.6193447e-10,0.12180514,0.12180514,-0.5733499,24.044436,8.209765,2.1316664,OR
0.99999976,-0.95371807,5.020411e-10,0.14212452,0.14212452,0.12717682,13.2282505,7.0360327,1.8223348,OR
0.9513159,-0.99999964,-3.4924597e-10,0.14525624,0.14525624,-0.5534258,12.69226,6.884336,1.7612976,OR
0.83267045,-0.9999998,-3.929017e-10,0.14771704,0.14771704,-0.37335017,10.055096,6.7696524,1.787845,OR
0.94966537,-0.9999998,-5.820766e-11,0.122571655,0.122571655,-0.75476104,23.528145,8.158425,2.2389612,OR
0.99999976,-0.9447585,8.1490725e-10,0.149326,0.149326,0.16819511,10.873691,6.696711,1.7723222,OR
0.85352653,-0.9999997,2.3283064e-10,0.14136595,0.14136595,-0.7864857,14.606968,7.073787,1.8595572,OR
0.73374414,-0.9999998,-1.4551915e-10,0.1385907,0.1385907,-0.6181502,10.103874,7.2154384,1.8356726,OR
0.9999999,-0.9455824,3.783498e-10,0.11549267,0.11549267,0.06192394,28.202568,8.658483,2.4338958,OR
0.99999976,-0.9150106,-2.3283064e-10,0.13785996,0.13785996,0.29562077,12.49129,7.2536836,1.769202,OR
0.860818,-0.9999997,4.2200554e-10,0.15358044,0.15358044,-0.5342027,12.576346,6.5112014,1.8278245,OR
0.9999998,-0.8892638,2.3283064e-10,0.14656116,0.14656116,0.17608534,12.720083,6.8230424,1.9449656,OR
0.76986814,-0.9999998,-2.9831426e-10,0.120782405,0.120782405,-1.0194596,20.156668,8.279282,2.1718328,OR
0.9999997,-0.89824563,6.8394e-10,0.16809425,0.16809425,0.09015165,7.394722,5.9490066,1.6952386,OR
0.93262005,-0.9999998,-4.802132e-10,0.12163871,0.12163871,-0.7815048,20.90813,8.220999,2.078224,OR
0.9488384,-0.9999952,9.313226e-10,0.32127836,0.32127836,-0.27795488,-0.1802249,3.1125407,1.2466186,Normal
0.9415325,-0.9999952,2.3283064e-09,0.30436537,0.30436537,-0.27236545,-0.016090393,3.2854981,1.2574241,Normal
0.999995,-0.95285445,-8.731149e-10,0.3144515,0.3144515,-0.21051942,-0.19360685,3.1801147,1.2390162,Normal
0.91032565,-0.99999523,-9.313226e-10,0.30879253,0.30879253,-0.096584134,0.10603237,3.2383943,1.270777,Normal
0.8297013,-0.9999958,4.0745363e-09,0.26489732,0.26489732,-0.22565794,-0.031915426,3.7750175,1.2495753,Normal
0.8468587,-0.9999956,1.7462298e-09,0.29215443,0.29215443,-0.036297146,-0.1184566,3.4228203,1.250047,Normal
0.73722064,-0.9999955,2.3283064e-10,0.27727488,0.27727488,-0.30610332,0.1369803,3.6065001,1.2599689,Normal
0.85957825,-0.99999547,0.0,0.30194798,0.30194798,-0.098737456,-0.15333176,3.3118026,1.2445437,Normal
0.854524,-0.9999949,-1.1641532e-09,0.3352805,0.3352805,-0.15696383,-0.35115457,2.982553,1.2222522,Normal
0.79758555,-0.9999957,6.519258e-09,0.28752366,0.28752366,-0.2388245,-0.104475975,3.4779475,1.2413384,Normal
0.8065794,-0.9999952,4.656613e-10,0.3027467,0.3027467,-0.17654175,-0.34255862,3.303064,1.2377723,Normal
0.84018356,-0.99999565,-3.7252903e-09,0.28313878,0.28313878,-0.20080365,-0.11559868,3.5318089,1.2446842,Normal
0.7565254,-0.99999595,-2.6775524e-09,0.26198384,0.26198384,-0.27473843,0.06514764,3.816999,1.2480807,Normal
0.9999953,-0.9180328,1.6298145e-09,0.31791285,0.31791285,-0.12245362,-0.15625715,3.1454914,1.2476594,Normal
0.9562874,-0.9999947,-2.6775524e-09,0.34586313,0.34586313,-0.1362678,-0.36658835,2.8912933,1.228013,Normal
0.9564105,-0.99999505,-2.3283064e-10,0.31882945,0.31882945,-0.17428295,-0.18085408,3.1364477,1.2388608,Normal
0.64191663,-0.9999961,1.5133992e-09,0.24007906,0.24007906,-0.37815592,0.2395103,4.1652613,1.2548332,Normal
0.9999954,-0.9809023,-3.259629e-09,0.28950757,0.28950757,-0.084360704,0.06938028,3.4541132,1.2562535,Normal
0.9999954,-0.9425103,-1.3969839e-09,0.31735283,0.31735283,-0.0633255,-0.13564205,3.1510425,1.2460238,Normal
0.723102,-0.9999959,4.656613e-10,0.2645612,0.2645612,-0.21661845,-0.07555866,3.7798135,1.2516545,Normal
0.92833424,-0.9999948,1.1641532e-09,0.333332,0.333332,-0.16319473,-0.14698195,2.9999874,1.2505099,Normal
0.7684444,-0.9999959,2.910383e-09,0.27250502,0.27250502,-0.307949,-0.116942644,3.6696284,1.2479106,Normal
0.7244228,-0.9999955,-9.313226e-10,0.29795033,0.29795033,-0.26562464,-0.23767066,3.3562376,1.2428097,Normal
0.82960325,-0.9999954,-5.005859e-09,0.29319376,0.29319376,-0.19497205,-0.1498928,3.4106865,1.23839,Normal
0.8857741,-0.99999523,-4.307367e-09,0.31651798,0.31651798,-0.28172526,-0.18979621,3.159353,1.245916,Normal
0.8599012,-0.99999547,-3.4924597e-09,0.28500697,0.28500697,-0.16826491,-0.0786016,3.5086577,1.2468889,Normal
0.91376394,-0.9999953,1.5133992e-09,0.29779232,0.29779232,-0.06834667,-0.0901165,3.3580177,1.2514477,Normal
0.86299044,-0.9999954,3.8999133e-09,0.29355872,0.29355872,-0.1394996,-0.036825895,3.4064462,1.2508245,Normal
0.7859209,-0.99999565,-2.73576e-09,0.28554,0.28554,-0.25896254,-0.04279232,3.5021086,1.2577808,Normal
0.94137424,-0.9999945,-9.313226e-10,0.3444548,0.3444548,-0.09861906,-0.40453672,2.903114,1.2295841,Normal
0.7825971,-0.9999953,1.3969839e-09,0.28797016,0.28797016,-0.16388658,-0.27771878,3.4725535,1.2383927,Normal
0.81974924,-0.9999953,-3.958121e-09,0.31439972,0.31439972,-0.21809055,-0.25381374,3.1806393,1.2326747,Normal
0.8605649,-0.99999535,1.8626451e-09,0.31334066,0.31334066,-0.21552424,-0.16794634,3.1913896,1.2433708,Normal
0.76646906,-0.99999636,-1.3969839e-09,0.2415598,0.2415598,-0.33349484,0.16549206,4.1397295,1.2448832,Normal
